annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;8900564;46.0;L;Non
2016;AIN;8900619;0.4;K;Oui
2016;AIN;8900620;10.0;L;Non
2016;AIN;8900677;10.0;K;Non
2016;AIN;8900681;3027.0;L;Non
2016;AIN;8900685;34.1;K;Non
2016;AIN;8920639;654.5;K;Oui
2016;AIN;9000099;3.2;L;Oui
2016;AIN;9000144;1094.0;L;Non
2016;AIN;9000163;6.0;K;Non
2016;AIN;9000184;22755.0;L;Non
2016;AIN;9000198;500.0;L;Non
2016;AIN;9000222;4110.0;L;Non
2016;AIN;9000259;43.9;K;Non
2016;AIN;9000282;350.0;L;Non
2016;AIN;9000359;16.799999999999997;K;Oui
